Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,ClusterID,Cluster
5114,0,0.610832155,0.648713476,0.640773061,0.612108851,0.612180919,0.999083826,0.798415393,0.810041288,0.305076716,0.782370538,0.000183168,7270000000.0,0.477542085,0.000380038,0.249114283,0.190341747,0.190341747,0.190341747,0.253569065,0.325316545,0.010904911,0.101457536,0.213075243,0.022105913,0.848030146,0.690681893,0.690681893,0.217757949,874000000.0,0.000571256,0.265501861,0.382511829,0.030739998,0.024863161,0.630726634,0.003583837,0.083169574,0.916830426,0.005577846,0.371832523,0.005365848,0.101437947,0.209629741,0.395862668,0.055472264,0.00102665,0.006162661,9420000000.0,9380000000.0,0.017903226,0.005290601,0.394100088,0.007138313,0.858764086,0.455822153,0.48788571,0.057549727,0.027664414,0.010018743,0.030070118,0.357183017,0.277039725,0.008286312,0.330148313,0.7381498,0.327284779,0.006529845,0.951241237,0.002726945,0.020607386,0.00040037,0.00038028,0.594142616,0.000125338,0.671566164,0.27013187,0.330148313,0.327284779,0.115129389,0.639285719,0.45818268,0.610070075,0.3140924,0.009484378,0,0.855918779,0.00150233,0.625310794,0.612108198,0.843915196,0.277378469,0.026818428,0.565285161,1,0.046122219,3,3
5115,1,0.345780724,0.393153075,0.386583864,0.586618429,0.586618429,0.998704831,0.795845304,0.807862436,0.301379206,0.780007023,0.000152178,0.0,0.458101205,0.000633063,0.0,0.150014749,0.150014749,0.150014749,0.167155148,0.312619368,0.006821241,0.087045029,0.132258793,0.02197067,0.847985961,0.682693755,0.682693755,0.217119044,6010000000.0,0.000344395,0.261875345,0.368177415,0.003578772,0.001207755,0.63031705,0.018997073,0.200320464,0.799679536,0.004970979,0.38266049,0.005365848,0.087058479,0.131234447,0.402215634,0.035982009,0.001016506,0.006218165,3650000000.0,5220000000.0,0.018225806,0.00709722,0.385880012,0.020001561,0.709533951,0.085591431,0.238978369,0.012692684,0.001240466,0.000555931,0.120940707,0.334931021,0.276448451,0.006392396,0.572843315,0.726724485,0.335983878,0.006847355,0.902171489,0.001926312,0.049610279,0.000261029,949000000.0,0.593799247,3700000000.0,0.671569755,0.422192128,0.572843315,0.335983878,0.115746463,0.641799381,0.459129599,0.527786874,0.314242963,0.077961971,0,0.707755813,0.00207422,0.619738606,0.58661661,0.82750103,0.288556425,0.026705576,0.564714369,1,0.017208406,3,3
5120,0,0.471603373,0.526657218,0.52037047,0.605615532,0.605622739,0.998975212,0.797350725,0.809281326,0.303443799,0.781538115,0.000186522,7470000000.0,0.46117276,0.000306031,0.0,0.199317349,0.199317349,0.199317349,0.209889383,0.31704039,0.038643617,0.097793339,0.165850719,0.022022473,0.847929788,0.689036968,0.689036968,0.217552847,635000000.0,0.000438024,0.263608955,0.375144369,0.010258938,0.005585867,0.625782181,0.00761269,0.134474106,0.865525894,0.005440749,0.37757866,0.005365848,0.097716873,0.16501018,0.405583697,0.116941529,0.00067767,0.009317855,4640000000.0,0.000260992,0.031935484,0.021462039,0.392969404,0.011621473,0.81745322,0.366305546,0.590694001,0.071384498,0.006160544,0.003501166,0.107950648,0.340160658,0.27746594,0.010933161,0.759384435,0.736981331,0.331398549,0.005842611,0.931215865,0.002202148,0.030269877,0.000196516,0.000122989,0.59397401,656000000.0,0.671569143,0.257187121,0.759384435,0.331398549,0.11689062,0.638487201,0.458434989,0.562434617,0.313807296,0.028463222,0,0.79101902,0.000863317,0.623746298,0.605616826,0.83962197,0.280300241,0.02612172,0.556449372,1,0.027459678,3,3
5126,0,0.4685809,0.52916485,0.522244231,0.598898802,0.598898802,0.998959844,0.797369816,0.809299033,0.303509299,0.78156436,9400000000.0,52600000.0,0.46497404,0.000225023,0.0,0.177615777,0.177615777,0.177615777,0.214427531,0.320258895,0.031716503,0.095106262,0.16878813,0.022077531,0.84791233,0.688822008,0.688822008,0.21756191,6570000000.0,0.000454819,0.263891803,0.378804814,0.01747202,0.012711997,0.62513493,0.005632005,0.112706715,0.887293285,0.005321005,0.37342395,0.006183582,0.095086879,0.167815399,0.399533508,0.157421289,0.001495338,0.004230265,0.000138337,0.000236027,0.036612903,0.034466754,0.391850026,0.018360688,0.841506676,0.39161,0.505217739,0.106420829,0.013097058,0.010249623,0.054738923,0.345610362,0.277170852,0.011644715,0.452002478,0.737992464,0.328515448,0.005596304,0.931455733,0.002214404,0.021372543,0.000122698,9800000000.0,0.593975958,743000000.0,0.671584529,0.332992699,0.452002478,0.328515448,0.11524924,0.665599729,0.464354316,0.582826696,0.317984781,0.016790119,0,0.7939996,0.005714844,0.624173336,0.598897642,0.839894355,0.278863834,0.026171925,0.558026903,1,0.033376274,3,3
5129,0,0.555891386,0.615187527,0.611917126,0.628252065,0.628252065,0.999308103,0.797815134,0.809715925,0.303559089,0.782004221,0.000216472,5250000000.0,0.478043666,0.000115012,0.001113473,0.178795668,0.178795668,0.178795668,0.233714664,0.322098041,0.009831057,0.111147301,0.185508775,0.022159975,0.84809593,0.689491213,0.68949407,0.217604495,7550000000.0,0.00048938,0.264253133,0.381459335,0.039963058,0.03200551,0.630613964,0.000856291,0.025244127,0.974755873,0.005331906,0.369775858,0.005365848,0.111094826,0.184360154,0.397340382,0.073463268,0.000850131,0.007441817,4590000000.0,9000000000.0,0.017741935,0.008850961,0.402184482,0.013348247,0.887033024,0.485652241,0.583059566,0.283519243,0.0320603,0.05369578,0.027601993,0.386950427,0.27709321,0.020740877,0.924588686,0.738106761,0.326974749,0.0,0.950812417,0.002678233,0.017717188,0.000340691,0.000288442,0.594121109,0.000443507,0.671566985,0.420529589,0.924588686,0.326974749,0.110933234,0.638535272,0.455385518,0.607687022,0.314116192,0.007242428,0,0.842455575,0.00077013,0.624840763,0.62824739,0.84240679,0.275400417,0.026791655,0.565160769,1,0.144842381,3,3
5130,0,0.460927217,0.531617968,0.51303603,0.606689344,0.606689344,0.998938352,0.797380883,0.809307626,0.303573591,0.781551308,0.000240524,7840000000.0,0.471217802,0.000355036,0.0,0.168893009,0.168893009,0.168893009,0.21282027,0.330763245,0.027436212,0.092337758,0.169993221,0.022073138,0.847889826,0.689127512,0.689127512,0.21755669,7320000000.0,0.000445211,0.263401481,0.407455013,0.014619611,0.010773724,0.633054342,0.005726844,0.113885782,0.886114218,0.013531128,0.369637181,0.005365848,0.092342893,0.169029485,0.399972938,0.169415292,0.001848376,0.003420759,9170000000.0,0.001137773,0.037258065,0.029693169,0.389735646,0.0009133,0.894627683,0.764437167,0.897613766,0.594096166,0.012031262,0.02720107,0.115673165,0.368986758,0.277132159,0.007034908,0.959215895,0.741601475,0.331144231,0.0,0.931534457,0.002230819,0.044902948,0.000220779,0.00019215,0.594008818,0.000401921,0.671660476,0.019837591,0.959215895,0.331144231,0.110933234,0.811557417,0.496686183,0.669938176,0.340155621,0.020057306,0,0.796177055,0.000444943,0.623983245,0.606686173,0.840057605,0.278932389,0.028411316,0.568208072,1,0.033003033,3,3
5133,0,0.475064593,0.531236372,0.526901868,0.59703945,0.59703945,0.998946556,0.797390567,0.809308668,0.303573349,0.781597343,7760000000.0,475000000.0,0.463106951,0.000320032,0.812430408,0.18448443,0.18448443,0.18448443,0.216507516,0.318242909,0.014353343,0.094210569,0.170445131,0.022045166,0.847822948,0.689131724,0.689131724,0.217583695,6630000000.0,0.000476379,0.263730175,0.376196863,0.008033672,0.002560241,0.633403652,0.003153412,0.075732382,0.924267618,0.005374954,0.370242215,0.005574242,0.09424007,0.16948948,0.395826495,0.074962519,0.003242267,0.001950328,7050000000.0,0.000117257,0.020483871,0.020477946,0.390968092,0.021883451,0.759779564,0.04488698,0.128289708,0.006180927,0.002918336,0.001056868,0.030623912,0.342605205,0.278230007,0.013558217,0.369234003,0.732430357,0.327266807,0.0,0.932370936,0.00223468,0.008634744,6080000000.0,1970000000.0,0.593927618,900000000.0,0.671574146,0.320294812,0.369234003,0.327266807,0.110933234,0.644572546,0.459812744,0.569474798,0.314772764,0.03614134,0,0.796182647,0.028500284,0.623266286,0.597039731,0.840054912,0.277066335,0.026879745,0.565548131,1,0.050819245,3,3
5136,0,0.509335543,0.559310946,0.559558863,0.608051428,0.608051428,0.999060139,0.797491694,0.809385354,0.303512441,0.781657975,0.000140498,2670000000.0,0.459161403,0.000590059,0.22259338,0.18857191,0.18857191,0.18857191,0.224354732,0.314529249,0.023745784,0.106180278,0.180085863,0.022181483,0.848265037,0.689798448,0.689828283,0.217650802,9070000000.0,0.000505226,0.26427256,0.373132521,0.010454258,0.006673845,0.631481761,0.006346036,0.121171811,0.878828189,0.005080489,0.374169897,0.005365848,0.106193105,0.178508408,0.402498315,0.104947526,0.000618831,0.010222998,8310000000.0,9990000000.0,0.027580645,0.007620111,0.394461907,0.010980404,0.797633868,0.268536042,0.403120007,0.007420684,0.006767114,0.000540211,0.072574211,0.336851355,0.277399096,0.009871792,0.561506394,0.735213329,0.329424961,0.007118306,0.935313978,0.002350762,0.016708123,0.000171745,0.000116364,0.593968422,877000000.0,0.671569364,0.531806733,0.561506394,0.329424961,0.115539611,0.639718379,0.458603535,0.549568074,0.314058852,0.027940905,0,0.807765583,0.001007295,0.623839734,0.608049321,0.840968192,0.279381391,0.027002779,0.565999101,1,0.030827683,3,3
5139,0,0.583483645,0.596380288,0.626425398,0.619221955,0.619221955,0.99925888,0.797725212,0.809605778,0.303504707,0.781896993,0.000120724,2290000000.0,0.496488094,0.000183018,0.080979856,0.187855548,0.187855548,0.187855548,0.232958306,0.328711891,0.012523254,0.112612979,0.185508775,0.022159659,0.8481098,0.689615285,0.689615285,0.217617035,7250000000.0,0.000461082,0.264419423,0.384095227,0.02832066,0.027841999,0.63062458,0.000964809,0.028116214,0.971883786,0.005162997,0.369969335,0.005365848,0.112593027,0.184533595,0.396126593,0.077961019,0.000777089,0.008131775,19100000.0,7110000000.0,0.018225806,0.005131971,0.397028561,0.009968586,0.840295689,0.430480849,0.41241186,0.267951954,0.028456065,0.050751014,0.027600041,0.429535936,0.27697486,0.0,0.840868661,0.736030357,0.32698341,0.001294405,0.94364768,0.002800686,0.010962578,0.000219452,0.000235879,0.59404055,0.000388766,0.671546744,0.584024693,0.840868661,0.32698341,0.111494374,0.620143297,0.440899074,0.655465244,0.312207505,0.010311715,0,0.8325917,0.000967054,0.62294628,0.61921854,0.841924854,0.275479054,0.0267947,0.565175235,1,0.131573739,3,3
5149,0,0.496611905,0.546336677,0.552277959,0.600332954,0.600332954,0.999021662,0.797402326,0.809327937,0.303436789,0.781587518,5520000000.0,391000000.0,0.462684214,0.000631063,0.0,0.164931946,0.164931946,0.164931946,0.216696606,0.319799109,0.021794697,0.101376109,0.171650222,0.022056449,0.847994925,0.689255824,0.689255824,0.217577354,7010000000.0,0.000428941,0.263902682,0.379577885,0.005531964,0.002554003,0.63366632,0.010172444,0.155999637,0.844000363,0.005004933,0.379784067,0.006223189,0.10138095,0.170703567,0.402663101,0.112443778,0.001197082,0.005286551,7490000000.0,0.000102127,0.032741935,0.013183908,0.394608896,0.017234168,0.743045189,0.195699765,0.383188524,0.037333907,0.002744125,0.001549545,0.12765238,0.343696164,0.273350707,0.00755182,0.777287399,0.731265458,0.333288965,0.008437129,0.932614518,0.002274031,0.014563453,0.000135912,691000000.0,0.593907295,3750000000.0,0.671576639,0.567898078,0.777287399,0.333288965,0.117401733,0.648523328,0.460189726,0.57993872,0.315667051,0.051766495,0,0.799703974,0.003257507,0.625140034,0.60033234,0.840407686,0.282156148,0.028714371,0.568410366,1,0.023182193,3,3
5164,0,0.449081071,0.514500654,0.49986616,0.598906009,0.598906009,0.998888667,0.79707349,0.809014682,0.303140466,0.781297132,0.000165245,102000000.0,0.458435034,0.000492049,0.0,0.200960769,0.200960769,0.200960769,0.203743973,0.296774422,0.0089387,0.092174904,0.160201853,0.021958486,0.847899261,0.688921409,0.688921409,0.21754046,9820000000.0,0.000406956,0.263308234,0.33650013,0.008321347,0.000180914,0.628470158,0.017125817,0.193397225,0.806602775,0.00774063,0.380711188,0.005365848,0.092228899,0.159211221,0.427371611,0.019490255,0.008207116,0.000770226,306000000.0,0.000307138,0.013709677,0.129157058,0.361016259,0.061662948,0.819386611,0.028752945,0.903051237,0.015250605,0.000163266,0.000401161,0.20169396,0.331804292,0.278717758,0.021411336,0.999101781,0.740069657,0.341433053,0.0,0.929670799,0.002023509,0.006766311,0.002210981,7890000000.0,0.594337499,9680000000.0,0.67156238,0.032830986,0.999101781,0.341433053,0.110933234,0.640906806,0.459006112,0.509585465,0.314025859,0.034924864,0,0.787758396,0.029644594,0.618200062,0.598901672,0.838953356,0.287199293,0.02677312,0.5650709,1,0.017964788,3,3
5173,0,0.495685663,0.541648495,0.543069757,0.616029346,0.615878003,0.99899601,0.797416436,0.80933679,0.3035151,0.781631168,0.000330373,0.000233964,0.4621776,0.000388039,0.123797955,0.170410012,0.170410012,0.170410012,0.218303867,0.319374691,0.013113118,0.097386206,0.171650222,0.022066358,0.847947716,0.689205244,0.689205244,0.217580742,6690000000.0,0.000457988,0.263884032,0.377770947,0.003355372,0.001838458,0.633818715,0.018366026,0.19808326,0.80191674,0.00491069,0.38627615,0.005365848,0.097342323,0.170665862,0.400460597,0.04047976,0.000799408,0.007919152,3940000000.0,2720000000.0,0.022258065,0.008977278,0.392992017,0.043023696,0.711601182,0.101123925,0.19410886,0.027926351,0.001725843,0.00141007,0.104845778,0.341855141,0.276631467,0.00456434,0.500355693,0.727096482,0.334491631,0.031271142,0.925815739,0.002245207,0.022171998,0.000194221,0.000103524,0.593813036,7540000000.0,0.671574193,0.774306681,0.500355693,0.334491631,0.128504426,0.643837136,0.459392093,0.572265759,0.314820311,0.082731112,0,0.797926151,0.00193023,0.622852342,0.616025596,0.840315693,0.288098899,0.029488019,0.568778653,1,0.017446306,3,3
5177,0,0.517574221,0.537505451,0.559880079,0.598351086,0.598351086,0.998981682,0.797409519,0.809327937,0.303532985,0.781588501,6340000000.0,3530000000.0,0.475228773,0.000279028,0.240004049,0.176393747,0.176393747,0.176393747,0.216223882,0.324538445,0.01681867,0.09681622,0.17172554,0.021993743,0.847935894,0.689157087,0.689157087,0.217565663,5500000000.0,0.000428941,0.263429455,0.380993629,0.010313852,0.007990772,0.630966357,0.001939649,0.051606857,0.948393143,0.005053515,0.370289186,0.005365848,0.096829352,0.17073373,0.396670521,0.104947526,0.001006361,0.006278793,0.000222218,8470000000.0,0.023225806,0.007014967,0.392426675,0.011088522,0.781624664,0.21689055,0.268990499,0.094533351,0.008097717,0.010092093,0.049336683,0.376774543,0.277244311,0.006074735,0.867067605,0.733476611,0.327758422,0.002739575,0.93336489,0.002309938,0.008345046,8770000000.0,741000000.0,0.593943639,9140000000.0,0.671528603,0.712920866,0.867067605,0.327758422,0.111789306,0.584468091,0.431888803,0.628163092,0.307937605,0.028315201,0,0.799853827,0.004068562,0.623623095,0.598350016,0.84026026,0.276185623,0.02688155,0.565555449,1,0.074581081,3,3
5179,0,0.450348559,0.52333188,0.501846994,0.59838712,0.59838712,0.998726092,0.797227325,0.809170919,0.303749306,0.781328149,0.000319735,0.0,0.466195281,0.000708071,0.0,0.176983692,0.176983692,0.176983692,0.211307554,0.318702695,0.002979567,0.091930625,0.168260902,0.021950506,0.847850805,0.689019252,0.689019252,0.217541459,5830000000.0,0.000427094,0.263564663,0.374864945,0.060719311,0.009144253,0.629978014,0.001050529,0.03038365,0.96961635,0.0082349,0.370475952,0.005365848,0.091919488,0.167302617,0.40416895,0.020989505,0.000811581,0.007797897,363000000.0,0.000152813,0.011290323,0.054789008,0.349144072,0.046068346,0.950932255,0.128709035,0.808287344,0.005652986,0.009590177,0.001174283,0.025123175,0.351035302,0.277443721,0.13228991,0.714786961,0.74118005,0.326917221,0.0,0.930005383,0.002130385,0.008152344,0.001581056,0.000257443,0.594899152,2870000000.0,0.67156257,0.072241381,0.714786961,0.326917221,0.110933234,0.640450801,0.45740501,0.575890856,0.314307501,0.004675722,0,0.791188011,0.027135892,0.623916576,0.598387775,0.839793326,0.275541259,0.026719758,0.564793285,1,0.122796713,3,3
5182,0,0.50509433,0.553914086,0.560576048,0.604512893,0.604779544,0.999024088,0.797437464,0.8093959,0.303493347,0.781657834,0.000124078,4920000000.0,0.474336328,0.000216022,0.0,0.209852092,0.209852092,0.209852092,0.22709653,0.338367405,0.030309905,0.104144614,0.176169315,0.022050144,0.847968703,0.68925164,0.68925164,0.217576146,7800000000.0,0.000444288,0.263700647,0.388994449,0.006142883,0.004048724,0.631072177,0.008222763,0.140157814,0.859842186,0.005116473,0.376653776,0.008304085,0.104149364,0.175235653,0.396464203,0.083958021,0.001572439,0.004020203,0.000165087,8780000000.0,0.025,0.016532761,0.395422989,0.030199955,0.752266168,0.14321406,0.199288795,0.013330071,0.004341809,0.001155962,0.060847635,0.356766716,0.281679454,0.005005625,0.40503674,0.732053286,0.329230765,0.043708101,0.935505736,0.002375433,0.013423192,9510000000.0,710000000.0,0.59391692,1850000000.0,0.67156362,0.574742583,0.40503674,0.329230765,0.126873697,0.634833057,0.457804798,0.637822292,0.313132931,0.046830168,0,0.807381374,0.007939712,0.627481681,0.604511524,0.841046096,0.280742713,0.027032354,0.566094758,1,0.026202067,3,3
5183,0,0.477355823,0.553150894,0.532523154,0.596736765,0.596736765,0.99895684,0.797520053,0.809459827,0.30377831,0.781619518,6240000000.0,0.0,0.462501363,0.000527053,0.0,0.165058362,0.165058362,0.165058362,0.216129337,0.320046686,0.006775867,0.095106262,0.173307223,0.021981622,0.84791433,0.689297431,0.689297431,0.217673503,6290000000.0,0.000445985,0.263964069,0.379847994,0.005292963,0.004892157,0.633301599,0.016697216,0.191673973,0.808326027,0.005865915,0.389289013,0.009962099,0.095062452,0.172362567,0.39522228,0.025487256,0.002471265,0.002558311,4600000000.0,9300000000.0,0.016612903,0.028841267,0.391567355,0.042436762,0.739121422,0.336542769,0.352832428,0.026447282,0.004958441,0.001141548,0.122730249,0.34270583,0.276606603,0.001220574,0.607909914,0.7305917,0.335317028,0.021726503,0.932171787,0.00236389,0.008020527,0.000585061,0.000565518,0.593867069,0.000114426,0.671504438,0.14838958,0.607909914,0.335317028,0.131453998,0.622637315,0.456558522,0.577263898,0.30923214,0.05398968,0,0.802236966,0.026760732,0.629416206,0.596737714,0.840862046,0.286888011,0.028605175,0.568342398,1,0.01816199,3,3
5184,0,0.500024375,0.527802006,0.555971947,0.591511841,0.591511841,0.998778897,0.7973178,0.809252162,0.303796921,0.781309483,0.000156572,0.0,0.444583679,0.000488049,0.0,0.140407062,0.140407062,0.140407062,0.210267562,0.31608545,0.003690428,0.092093478,0.169089403,0.022228529,0.848111365,0.689694113,0.689690016,0.217614805,2770000000.0,0.000437974,0.265234554,0.371428039,0.021216782,0.019211166,0.622264421,0.00384647,0.087462587,0.912537413,0.00510738,0.373878005,0.005365848,0.092057909,0.168117035,0.395822476,0.050974513,0.000748684,0.008437475,19100000.0,4160000000.0,0.019677419,0.009676424,0.386072228,0.022816253,0.804240656,0.281335318,0.269526559,0.138603168,0.021352891,0.029933153,0.024146966,0.327425584,0.27697486,0.0,0.249883279,0.735072525,0.327085517,0.02609472,0.798801896,0.002188575,0.02629951,0.000147336,0.000160382,0.593993763,0.000211232,0.671583783,0.674954151,0.249883279,0.327085517,0.120495034,0.652679376,0.46205967,0.52635947,0.315860074,0.013816022,0,0.78957435,0.000736021,0.623586691,0.591509355,0.839620049,0.277568516,0.025880349,0.533713225,1,0.043759786,3,3
5198,0,0.411836396,0.453390754,0.454895872,0.614501506,0.620764208,0.998598874,0.796653904,0.808583729,0.303013575,0.780915376,0.000806102,0.000448913,0.468119406,0.000112011,0.0,0.165016224,0.165016224,0.165016224,0.190507705,0.330904718,0.008258088,0.081263741,0.148376892,0.022017226,0.847570941,0.684974501,0.684974501,0.217144744,5000000000.0,0.000384447,0.262847441,0.408796245,0.006501696,0.00485535,0.63051739,0.009110971,0.147776401,0.852223599,0.005204932,0.378340263,0.005365848,0.081318091,0.147417239,0.398493883,0.03898051,0.000521441,0.012133193,3130000000.0,7560000000.0,0.016935484,0.005557922,0.385224215,0.009329025,0.762886243,0.446864546,0.539246486,0.337837266,0.005255817,0.011681236,0.153327339,0.360622939,0.278201703,0.003572726,0.987675194,0.732935534,0.334249726,0.0,0.922236818,0.002063524,0.052566673,0.000513433,0.000431063,0.593944667,0.000847991,0.671753873,0.291614536,0.987675194,0.334249726,0.110933234,0.736517521,0.475412007,0.660138599,0.331976281,0.044344969,0,0.744729982,0.000543839,0.62368968,0.614497135,0.835306444,0.28138648,0.026760815,0.565009444,1,0.024668744,3,3
5201,0,0.471457125,0.532054078,0.512286525,0.606285764,0.606285764,0.998979949,0.797407583,0.809308928,0.303533227,0.781549764,0.000192419,7330000000.0,0.463249541,0.000155016,0.928737726,0.172643378,0.172643378,0.172643378,0.21282027,0.318596591,0.024562518,0.097386206,0.172403404,0.022141138,0.848056156,0.689133859,0.689133859,0.217495095,5460000000.0,0.000445511,0.263503275,0.378534704,0.014297615,0.009978952,0.631964631,0.002207753,0.057381262,0.942618738,0.005213998,0.369637181,0.005365848,0.097399319,0.17138979,0.397758376,0.16191904,0.00160896,0.003929689,0.000151139,0.000195176,0.032258065,0.011045342,0.392641505,0.007294182,0.821169487,0.339893341,0.443831224,0.130724789,0.010607303,0.011749736,0.058689495,0.345890153,0.277204241,0.009877745,0.934880955,0.735547818,0.328103725,0.0,0.938641082,0.00223199,0.050346245,940000000.0,7460000000.0,0.593957446,8210000000.0,0.671570622,0.458728464,0.934880955,0.328103725,0.110933234,0.639478003,0.457808947,0.574723327,0.314165504,0.020506965,0,0.79655084,0.000348589,0.623850435,0.606285665,0.840075008,0.276380545,0.026840057,0.565381252,1,0.067199586,3,3
5202,0,0.460439721,0.520933275,0.517586595,0.618227418,0.618227418,0.998790798,0.797015526,0.809106992,0.303243914,0.781538115,0.000573326,0.000251622,0.465017656,0.000291029,0.0,0.21200118,0.21200118,0.21200118,0.214049352,0.319834477,0.003614804,0.092337758,0.164344355,0.022055185,0.843397717,0.686305295,0.686305295,0.217546977,9220000000.0,0.000502456,0.263838963,0.378516076,0.007716669,0.002312576,0.630498212,0.001036851,0.029990628,0.970009372,0.005116974,0.370087881,0.005365848,0.092342893,0.164241007,0.394910125,0.017991004,0.001903158,0.00332256,168000000.0,1440000000.0,0.010967742,0.004720709,0.389260758,0.048233374,0.759051611,0.056124614,0.134348756,0.035819009,0.003284673,0.005639335,0.033300464,0.351114986,0.278261158,0.011794907,0.958847532,0.732308173,0.327157115,0.0,0.929912742,0.002167259,0.013785194,0.000367561,0.000162605,0.593972865,0.000251505,0.671427376,0.634502207,0.958847532,0.327157115,0.110933234,0.616226671,0.43891128,0.575854681,0.311782768,0.037581567,0,0.790882743,0.001984922,0.623560622,0.618224401,0.83977786,0.275530814,0.026781159,0.56511027,1,0.124180746,3,3
5209,0,0.485643251,0.552387702,0.534396916,0.603496735,0.603496735,0.999086137,0.797711793,0.809552397,0.303842602,0.781786396,4140000000.0,0.0,0.4794595,0.000329033,0.216418666,0.202182799,0.202182799,0.202182799,0.22114021,0.319834477,0.006745618,0.099177591,0.177976953,0.022107809,0.848055886,0.689327064,0.689327064,0.217607299,6220000000.0,0.00044314,0.26384518,0.375218882,0.021149388,0.020463838,0.630624923,0.00120282,0.034253409,0.965746591,0.005290444,0.36965172,0.005967266,0.099125507,0.177015308,0.393950883,0.031484258,0.002227791,0.002838393,19100000.0,3780000000.0,0.012741935,0.012719769,0.397254698,0.043042595,0.769708948,0.096121928,0.092087309,0.021165122,0.021285591,0.012712557,0.008376165,0.352785872,0.27697486,0.0,0.211037734,0.732814578,0.326426919,0.0,0.944624792,0.003256645,0.002139512,0.000114267,0.000125764,0.593977549,7170000000.0,0.67158906,0.435948396,0.211037734,0.326426919,0.110933234,0.649332735,0.463619994,0.579289478,0.315244494,0.013860323,0,0.808839186,0.020662419,0.61221104,0.603495801,0.840718642,0.275651431,0.026791431,0.565159705,1,0.110013596,3,3
5220,0,0.462438454,0.525730484,0.516034049,0.602667954,0.602718402,0.998955106,0.79735944,0.809289919,0.30350084,0.781543729,0.000160041,0.000107304,0.462516461,0.000385039,0.0,0.165606169,0.165606169,0.165606169,0.210551196,0.320506472,0.042424792,0.094129143,0.16622731,0.022109848,0.848128775,0.689527973,0.689527973,0.217605294,5380000000.0,0.000510043,0.264091506,0.382362803,0.007575015,0.003976359,0.626818126,0.010183387,0.156090335,0.843909665,0.006829538,0.374065889,0.005365848,0.094109792,0.165801976,0.410134736,0.191904048,0.00079535,0.007959286,7030000000.0,0.001488031,0.061612903,0.017193719,0.391623889,0.001329235,0.788101105,0.356010526,0.653891316,0.032310225,0.00398456,0.00106898,0.160261733,0.3439749,0.278115144,0.009622387,0.978772285,0.735194289,0.335108121,0.000177527,0.929483697,0.002207468,0.043322401,0.000118603,640000000.0,0.593933603,1700000000.0,0.671576658,0.064256934,0.978772285,0.335108121,0.11116389,0.653675403,0.461031765,0.58135302,0.316682117,0.038264114,0,0.790245941,0.001270998,0.623589937,0.602668428,0.83948265,0.282164473,0.026234834,0.559556835,1,0.023167785,3,3
