Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,ClusterID,Cluster
4284,1,0.424901282,0.464620584,0.473472884,0.604750717,0.604750717,0.998707604,0.794050751,0.806173516,0.298238329,0.779215442,0.000440344,0.0,0.461120757,0.000784078,0.0,0.15161603,0.15161603,0.15161603,0.194856765,0.317005022,0.001875463,0.09298917,0.147473074,0.022052341,0.848046028,0.689421849,0.689421849,0.217583473,4680000000.0,0.000359143,0.263975725,0.374296785,0.004021204,0.000558961,0.6294835,0.016130915,0.189315839,0.810684161,0.006058294,0.387055647,0.006860559,0.09314899,0.148284443,0.406098151,0.008995502,0.000610715,0.010345107,32500000.0,6960000000.0,0.011451613,0.028759015,0.367687298,0.053200879,0.702091803,0.063067852,0.391662618,0.002993671,0.000567183,9010000000.0,0.176166379,0.339940981,0.276035011,0.009271533,0.889638386,0.726403166,0.33900146,0.001049855,0.913148656,0.001998742,0.040615956,0.001542343,0.000266184,0.593440516,3030000000.0,0.671436838,0.079651964,0.889638386,0.33900146,0.11200786,0.625635212,0.456931468,0.560272969,0.310119334,0.069956154,0,0.740965953,0.003136314,0.620914352,0.604747859,0.833016169,0.286477591,0.026511896,0.56334855,1,0.018437905,1,1
4348,0,0.464144689,0.533144352,0.515552224,0.593385607,0.593385607,0.998961346,0.79738116,0.809307496,0.303525735,0.781565203,405000000.0,0.0,0.467795643,0.000109011,0.305091608,0.171505626,0.171505626,0.171505626,0.218114777,0.438247153,1.0,0.099014738,0.174135723,0.021967557,0.847950105,0.68941729,0.68941729,0.217595465,3900000000.0,0.00045422,0.263931433,0.666396558,0.006701383,0.005003824,0.631951275,0.074168103,0.264866826,0.735133174,0.004715752,0.369637181,0.005365848,0.098987086,0.173192067,0.500358376,0.808095952,0.002814158,0.002246635,0.000215721,0.0,1.0,0.485557334,0.393252075,0.0,0.780576702,0.745017174,1.0,0.129882612,0.004848772,0.002507618,0.274971525,0.359895592,0.278278945,0.005138255,1.0,0.743185066,0.391958267,0.0,0.93232144,0.002273976,0.004876772,2740000000.0,2220000000.0,0.593917683,1420000000.0,0.67157677,0.0,1.0,0.391958267,0.110933234,0.695745344,0.464422079,0.727529251,0.359197874,0.043072822,0,0.797201339,3270000000.0,0.622654663,0.593384218,0.84056858,0.328567739,0.02719962,0.566563087,1,0.012028072,1,1
4377,0,0.476965827,0.528347143,0.529043311,0.606184869,0.606184869,0.998894213,0.797348926,0.80926401,0.303610087,0.781514676,0.000276602,0.0,0.464977395,0.000380038,0.0,0.178163583,0.178163583,0.178163583,0.212725726,0.320435736,0.007486728,0.092907744,0.169089403,0.02204711,0.846050169,0.689050732,0.689050732,0.21755231,7060000000.0,0.000450277,0.263577873,0.380788719,0.007062068,0.007244659,0.624828769,0.003455257,0.080992835,0.919007165,0.005404042,0.372853586,0.005365848,0.092864006,0.168101953,0.396115875,0.043478261,0.000497094,0.012701042,0.00731867,7490000000.0,0.015322581,0.002261945,0.391431673,0.004194895,0.761349917,0.263646784,0.253167775,0.134098065,0.007184099,0.010536053,0.067207835,0.349002325,0.276982258,4290000000.0,0.771059606,0.732532521,0.32862504,0.005168043,0.935142095,0.002195348,0.014679481,0.000240729,0.000257548,0.593941368,0.000342071,0.671596038,0.316899738,0.771059606,0.32862504,0.112661784,0.654969671,0.462974497,0.586975619,0.316116333,0.040946914,0,0.792969525,0.000307324,0.623978458,0.606184917,0.839849748,0.277285111,0.025641588,0.627570229,1,0.047409038,1,1
4406,0,0.335299566,0.39571522,0.390973821,0.566749305,0.566749305,0.99823363,0.796461196,0.808557169,0.303440898,0.780756358,0.000304933,9070000000.0,0.446189074,0.000447045,0.0,0.164552695,0.164552695,0.164552695,0.178122341,0.223739124,0.010088177,0.061069945,0.096106048,0.0,0.847232375,0.689301788,0.689301788,0.217582182,0.000234518,0.000907666,0.263308234,0.261121046,0.006491711,0.002513453,0.630383145,0.012824301,0.17305076,0.82694924,0.005121924,0.379748279,0.005365848,0.061019102,0.135547847,0.406411646,0.067466267,0.000667526,0.009483513,6740000000.0,0.000107423,0.025967742,0.005722427,0.378066982,0.00936607,0.764867113,0.4358065,0.636541402,0.016144816,0.004317915,0.000473158,0.180981501,0.295046001,0.27906035,0.005967945,0.999648257,0.733338866,0.337633465,0.0,0.911216713,0.0016981,0.017514043,0.000591056,0.000408926,0.593948548,3940000000.0,0.671566422,0.292136497,0.999648257,0.337633465,0.110933234,0.639818238,0.458814337,0.310188469,0.31387051,0.044409362,0,0.741395952,0.000765938,0.623351649,0.566749987,0.833978811,0.284079668,0.026742387,0.564914602,1,0.020531668,1,1
4419,0,0.203968215,0.263791976,0.259810482,0.448341717,0.448341717,0.995945448,0.793721501,0.806276632,0.303440657,0.778184843,0.000694975,0.000408164,0.45108578,0.000294029,0.0,0.138679365,0.138679365,0.138679365,0.154580694,0.262997807,0.003977797,0.039329045,0.075694811,0.018709597,0.846758335,0.687225298,0.687225298,0.217333513,0.000168072,0.000358844,0.258816856,0.156830968,0.002458027,0.000651289,0.630513966,0.039993981,0.241920368,0.758079632,0.004806491,0.407259949,0.005365848,0.039352191,0.116544755,0.414228929,0.031484258,0.000856218,0.007390582,5310000000.0,3030000000.0,0.019516129,0.001953498,0.372277877,0.012392223,0.625175534,0.128234304,0.356219315,0.037661214,0.00082305,0.000794809,0.251512564,0.309732869,0.276719244,0.004578909,1.0,0.704230612,0.361696073,0.0,0.889118862,0.001313557,0.021303277,0.000644869,0.000237359,0.593343435,0.000177511,0.67154353,0.58634,1.0,0.361696073,0.110933234,0.635032771,0.458433153,0.325189091,0.310627195,0.109704183,0,0.68162854,0.000253026,0.622105701,0.448341709,0.811706387,0.303783387,0.026772525,0.565067962,1,0.013557981,1,1
4429,1,0.426071272,0.499018753,0.472295091,0.601450006,0.601363525,0.998857353,0.796403369,0.808387521,0.302035177,0.780283936,0.00023613,25500000.0,0.458520587,0.000790079,0.0,0.17791075,0.17791075,0.193712865,0.180580505,0.307101931,0.005944008,0.092337758,0.142803344,0.022760097,0.848094013,0.689462677,0.68946966,0.217601299,7280000000.0,0.000396425,0.264183976,0.36891323,0.011542554,0.00534756,0.629631443,0.021247686,0.207515796,0.792484204,0.005099899,0.37909292,0.006561982,0.092318465,0.148035593,0.406580451,0.014992504,0.001495338,0.004226849,65000000.0,2650000000.0,0.013387097,0.02899696,0.381967843,0.141016312,0.829501915,0.340200878,0.602805702,0.000990944,0.006302481,5340000000.0,0.098162065,0.336731495,0.277455528,0.013878786,0.446027487,0.742728638,0.334776851,0.003715116,0.909903362,0.002060071,0.021387428,0.001791094,0.001022676,0.594501851,761000000.0,0.671571322,0.276179222,0.446027487,0.334776851,0.117922319,0.64276455,0.459254036,0.53849054,0.314515426,0.025346489,0,0.774669697,0.040002853,0.623841038,0.60144934,0.836774309,0.290188533,0.02655472,0.563706076,1,0.016474114,1,1
4439,0,0.515331741,0.568142172,0.575994432,0.6383704,0.6383704,0.99899289,0.797431101,0.809360877,0.303547246,0.781622887,0.000694282,0.0,0.46891791,0.000868087,0.0,0.172179849,0.172179849,0.172179849,0.224543821,0.333875645,0.038658741,0.101050403,0.181140318,0.022100777,0.848511809,0.716820007,0.690707573,0.217738175,60400000.0,0.000632993,0.264438073,0.39557021,0.006248966,0.002071774,0.631581417,0.00650927,0.123015993,0.876984007,0.007724918,0.370785738,0.005365848,0.1010064,0.176065153,0.398610439,0.194902549,0.109240867,5810000000.0,4450000000.0,0.001534934,0.056129032,0.006362822,0.392618891,0.000461475,0.75515541,0.145032155,0.352310738,0.097009498,0.002497351,0.004909952,0.104594692,0.358878741,0.283204197,0.010040191,0.802866983,0.732243704,0.330904511,0.002779077,0.936699191,0.002248781,0.160453273,6020000000.0,2230000000.0,0.593916963,5270000000.0,0.671587048,0.058188096,0.802866983,0.330904511,0.112525374,0.678028557,0.466503162,0.63758967,0.320170876,0.046065199,0,0.813653488,0.000911244,0.62370132,0.638367935,0.841445058,0.279500066,0.027218758,0.566609942,1,0.03032045,1,1
4450,0,0.446009847,0.465601832,0.478665881,0.595706194,0.595706194,0.998821072,0.797154143,0.809066761,0.303422771,0.781334605,0.000181665,9120000000.0,0.462234636,0.000313031,0.0,0.135055413,0.135055413,0.135055413,0.185875012,0.320683313,0.027905077,0.077029558,0.147247119,0.022010494,0.848032946,0.689120269,0.689120269,0.217582826,5150000000.0,0.000300451,0.263479187,0.381980925,0.002984078,0.002000656,0.630051301,0.082396338,0.26782961,0.73217039,0.004875762,0.446024564,0.005365848,0.077051476,0.146240857,0.433125721,0.109445277,0.000744626,0.008501518,0.000101078,0.000152056,0.08516129,0.008536639,0.387960471,0.007022354,0.652424902,0.282337339,0.391512286,0.073477409,0.002124544,0.001682275,0.231800744,0.342775174,0.276805447,0.002576169,0.831354081,0.691602099,0.387118315,0.009708218,0.892579265,0.002027672,0.039596112,0.000124694,9220000000.0,0.593828202,6690000000.0,0.671569843,0.394299151,0.831354081,0.387118315,0.146797417,0.639440243,0.458938071,0.582806504,0.31132751,0.092119471,0,0.749053061,0.001356486,0.622719015,0.595706603,0.818411631,0.334534643,0.026617001,0.564164127,1,0.011848982,1,1
4479,0,0.56344757,0.626853467,0.610578725,0.608303665,0.608303665,0.999093416,0.797532504,0.809430272,0.303514133,0.781697554,0.000111242,6660000000.0,0.450656333,0.000160016,0.14090495,0.298849606,0.298849606,0.298849606,0.297059658,0.0,0.139313641,0.181418451,0.352564585,0.022091595,0.851441925,0.69624669,0.69624669,0.21838089,0.080291325,0.138678065,1.0,0.292220856,0.00975036,0.003444223,0.630673552,0.012980239,0.173927502,0.826072498,0.008489627,0.375022088,0.005365848,0.121020405,0.191893522,0.414432567,0.274362819,0.001653597,0.003825512,6740000000.0,0.004592698,0.080967742,0.030060367,0.405237331,0.001694555,0.849226539,0.553206839,0.943570396,0.103906145,0.005514741,0.003050212,0.180682644,0.308660912,0.277549457,0.011287707,0.993007327,0.741764048,0.337695227,0.0,0.939625114,0.00249288,0.018114469,0.000273538,0.000161017,0.593989742,8190000000.0,0.671601476,0.031222295,0.993007327,0.337695227,0.110933234,0.690847493,0.466326644,0.385259761,0.325358419,0.029918089,0,0.823836074,0.000580928,0.62365046,0.608301286,0.84316125,0.284192432,0.026807659,0.565235874,1,0.020409552,1,1
4482,0,0.391556574,0.449138683,0.436640077,0.597500685,0.597500685,0.998851461,0.796992561,0.808941251,0.3030769,0.781183868,0.000180046,0.0,0.481984181,0.0009971,0.0,0.160170241,0.160170241,0.160170241,0.193344048,0.336386786,0.012432506,0.088836414,0.152594713,0.022037912,0.847988361,0.180700882,0.180700882,0.211360227,4360000000.0,0.000386593,0.262951566,0.431280504,0.015579983,0.001495969,0.630371844,0.004988191,0.104332316,0.895667684,0.007997137,0.370209782,0.005665643,0.088857948,0.151579821,0.409459516,0.08095952,0.007241334,0.000873549,1280000000.0,0.000848034,0.022741935,0.118828489,0.348748332,0.017906903,0.893817729,0.110471202,0.855084904,0.04433693,0.001914858,0.002267165,0.103522495,0.398466622,0.27769203,0.035620335,0.933806103,0.74107202,0.33040309,0.00080111,0.91344488,0.002009451,0.044355834,0.000362065,4200000000.0,0.594071858,503000000.0,0.671572832,0.057933412,0.933806103,0.33040309,0.111928059,0.64353905,0.459421649,0.762216626,0.314654209,0.018826653,0,0.738685644,0.001359245,0.623408583,0.597499956,0.835935718,0.278396798,0.026760849,0.565009613,1,0.036285526,1,1
4486,0,0.498366889,0.529110336,0.550136517,0.592506378,0.592506378,0.998724012,0.797285981,0.809237971,0.303856137,0.782322257,0.000227457,0.0,0.464442264,0.000232023,0.0,0.169482955,0.169482955,0.169482955,0.220383852,0.319268586,0.001754466,0.09323345,0.169315357,0.021899557,0.848022653,0.689047731,0.689025773,0.217624919,6140000000.0,0.0004377,0.26381332,0.377743005,0.002444922,0.002638845,0.625792797,0.002237846,0.058016144,0.941983856,0.00617637,0.372116587,0.005365848,0.093246698,0.168343262,0.393839686,0.013493253,0.001675915,0.00377257,0.005927468,3400000000.0,0.010645161,0.022243438,0.374403564,0.065539017,0.718939731,0.087010067,0.083540349,0.043064343,0.002578259,0.003626809,0.062668089,0.349728395,0.276974066,1430000000.0,0.988720153,0.730286372,0.328239686,0.0,0.931778174,0.002212975,0.014942075,0.000272468,0.000290772,0.593663453,0.000354704,0.671615477,0.156076331,0.988720153,0.328239686,0.110933234,0.649711204,0.462125912,0.582358016,0.315355699,0.110244396,0,0.794458834,0.082554474,0.625520396,0.592507655,0.839954101,0.276402128,0.026067638,0.554218202,1,0.066485108,1,1
4521,1,0.325793399,0.362679895,0.359441084,0.595230545,0.595230545,0.998748739,0.796923253,0.808864565,0.303170679,0.781087728,0.000246421,781000000.0,0.461416002,0.000791079,0.0,0.128734567,0.128734567,0.128734567,0.109577385,0.317677018,0.049412405,0.046413159,0.088724863,0.021977165,0.847385729,0.669357945,0.669357945,0.21550616,4020000000.0,0.000213585,0.261713717,0.376569427,0.003271129,0.001308817,0.630018767,0.288931141,0.288659794,0.711340206,0.004933437,0.669025662,0.014132422,0.046427932,0.087617827,0.517217449,0.154422789,0.000917087,0.006894461,0.000110631,0.000352528,0.097903226,0.015818927,0.380769318,0.005618727,0.661254699,0.312530345,0.429729984,0.007917795,0.002343299,0.000179857,0.233636771,0.340720289,0.276774383,0.002752205,0.777308021,0.612577603,0.526051964,0.012606122,0.886735076,0.001975944,0.09073209,8300000000.0,6240000000.0,0.59386422,461000000.0,0.671567946,0.265913422,0.777308021,0.526051964,0.276976771,0.633268896,0.458409345,0.565274084,0.285388774,0.084699084,0,0.661031492,0.001788294,0.62345843,0.595231978,0.637575697,0.484318141,0.026624384,0.564214176,1,0.010693402,1,1
4540,0,0.463413445,0.506378107,0.514481503,0.654708197,0.654708197,0.998770578,0.797100605,0.80910543,0.303434856,0.781347377,0.00117903,0.0,0.462251411,0.000407041,0.0,0.237242426,0.237242426,0.237242426,0.191736787,0.320400368,0.023503789,0.07434248,0.146267982,0.025093514,0.848108541,0.689547132,0.689547132,0.217610395,6980000000.0,0.00186836,0.264867007,0.378814128,0.000548516,0.000624464,0.629019123,0.005238056,0.107688122,0.892311878,0.004921869,0.374742497,0.005365848,0.089232498,0.162174798,0.393898634,0.056971514,0.015829893,0.000399629,0.000193939,3330000000.0,0.025322581,0.002614456,0.390267068,0.010324708,0.66217427,0.039475542,0.043964391,0.035154974,0.000585265,0.001630914,0.114154673,0.343253598,0.276965307,0.000265079,0.999783487,0.726171307,0.330918652,0.0,0.910164429,0.002189056,0.076196453,2350000000.0,2580000000.0,0.593746922,690000000.0,0.671569237,0.877037394,0.999783487,0.330918652,0.110933234,0.640911492,0.458802036,0.573735077,0.314270029,0.356084287,0,0.777710568,0.000442385,0.623591265,0.654707972,0.838710131,0.278577899,0.026528913,0.563495233,1,0.035074631,1,1
4546,0,0.216984351,0.188126908,0.245141603,0.599201487,0.599201487,0.996180124,0.793951008,0.806079643,0.303350986,0.778083369,0.002880736,0.003823906,0.45545071,0.000288029,0.0,0.127723231,0.127723231,0.127723231,0.138697173,0.270955648,0.004885279,0.031919225,0.009113505,0.021960888,0.848003383,0.689335605,0.689335605,0.217586025,9790000000.0,0.00105285,0.262897949,0.0,0.003973155,0.003998817,0.630480062,0.222177842,0.285999335,0.714000665,0.005230989,0.613650038,0.005365848,0.060791115,0.136143579,0.406960932,0.03898051,0.000807523,0.007833761,0.000191646,0.000637728,0.149677419,0.009141783,0.30721829,0.001498073,0.667078155,0.667893299,0.656019316,0.670875021,0.004007416,0.012009809,0.296591448,0.32283474,0.276948264,0.000268963,1.0,0.645338825,0.523022107,0.0,0.801473999,0.001960932,0.112008716,0.00081633,0.000839515,0.593652186,0.002182404,0.672307484,0.021970781,1.0,0.523022107,0.110933234,0.935312111,0.48569726,0.401985248,1.0,0.070746334,0,0.619552998,0.00105006,0.62362781,0.59919702,0.634587423,0.435907361,0.026751532,0.564962095,1,0.010832056,1,1
4552,0,0.644079364,0.69515918,0.704266824,0.636893008,0.636893008,0.999456581,0.797694086,0.809602393,0.303037019,0.781883098,0.000206527,9590000000.0,0.476859331,0.0,0.0,0.191015971,0.191015971,0.191015971,0.242412782,0.338473509,0.019722613,0.140786581,0.209610605,0.024107608,0.848679798,0.690667005,0.690667005,0.21773919,0.004343505,0.027654022,0.358628809,0.395523639,0.0233135,0.021106393,0.630617046,0.002028105,0.053541736,0.946458264,0.03414563,0.369637181,0.005365848,0.140741284,0.191267627,0.395981903,0.1994003,0.004153267,0.00152252,0.000132414,0.006281201,0.035645161,0.060705316,0.492243504,0.00117412,0.894054806,0.658697207,0.705525841,0.129892289,0.020981299,0.011948673,0.05733388,0.38594314,0.277046031,0.006369576,0.974566909,0.739180128,0.328029462,0.0,0.947643865,0.002390755,0.052212655,0.000278662,0.000265716,0.594063034,0.000138936,0.671621292,0.00789003,0.974566909,0.328029462,0.110933234,0.702190256,0.486105381,0.647075449,0.321338902,0.012562434,0,0.845106156,0.001435255,0.624506934,0.63689305,0.842831574,0.276250114,0.026792689,0.56516569,1,0.071935831,1,1
4585,0,0.341003266,0.335695595,0.366293699,0.652257888,0.652257888,0.993568757,0.790983743,0.80328704,0.30362894,0.775075221,0.006345553,0.001654049,0.448329601,0.001006101,0.0,0.154355063,0.154355063,0.154355063,0.188994989,0.307455613,0.000877233,0.073039655,0.13873616,0.022234218,0.847403081,0.687850963,0.687850963,0.217415328,0.000116748,0.000675565,0.261654661,0.352147834,0.008003095,0.005600839,0.630604375,0.003140645,0.075490522,0.924509478,0.006392081,0.369757964,0.005365848,0.073061703,0.148646407,0.395353573,0.011994003,9330000000.0,0.067578357,707000000.0,2190000000.0,0.010645161,0.000361324,0.385393817,0.001231019,0.773709977,0.284061689,0.334187554,0.187828728,0.006631175,0.012691213,0.078228743,0.302900629,0.277341006,0.003897892,0.962497079,0.733204437,0.328955099,0.000497075,0.896148691,0.001992403,0.066193734,0.001514445,0.001300391,0.594176012,0.002184177,0.672296163,0.126993741,0.962497079,0.328955099,0.11114585,0.723463029,0.485730608,0.469745731,0.324677244,0.036274525,0,0.703893858,8880000000.0,0.623752274,0.652258691,0.834297945,0.277056585,0.026788683,0.565146571,1,0.050985849,1,1
4598,0,0.429434992,0.301024858,0.437496654,0.616778852,0.616778852,0.998702405,0.797010822,0.808882792,0.303420596,0.781156079,0.000638545,4800000000.0,0.459334189,0.000128013,0.0,0.128144621,0.128144621,0.128144621,0.204594876,0.316828181,0.005414644,0.088673561,0.162687354,0.022542078,0.848110482,0.689570186,0.689570186,0.217612425,4130000000.0,0.000286551,0.267072289,0.364759137,0.004506694,0.004668198,0.630588622,0.022031935,0.209783233,0.790216767,0.005207157,0.382588915,0.005365848,0.088654388,0.161729885,0.409640378,0.194902549,0.001079403,0.005862939,19100000.0,0.000581747,0.055,0.002870026,0.389464282,0.000520988,0.705679332,0.56686964,0.543075873,0.20717126,0.004645451,0.005028178,0.218636644,0.334495382,0.27697486,0.0,1.0,0.725626272,0.345790911,0.0,0.502083995,0.002075729,0.179759339,8340000000.0,9340000000.0,0.593894376,9620000000.0,0.671574359,0.170407019,1.0,0.345790911,0.110933234,0.648671968,0.45997804,0.523155123,0.316386267,0.062861104,0,0.633673643,5260000000.0,0.623691491,0.616777964,0.814489203,0.290757261,0.026782281,0.565115718,1,0.016253271,1,1
4742,0,0.466825915,0.528401657,0.519299748,0.649339137,0.649339137,0.998968741,0.797316416,0.80924422,0.303397634,0.781477764,0.000894564,0.0,0.463157277,0.000572057,0.0,0.199317349,0.199317349,0.199317349,0.212063912,0.319763741,0.006170879,0.095431968,0.168486857,0.022104159,0.848174831,0.688547349,0.688547349,0.217472201,6600000000.0,0.000427144,0.263894134,0.378739615,0.002496716,0.000542117,0.623282558,0.003546449,0.082534692,0.917465308,0.004977375,0.372597482,0.005365848,0.095412575,0.167528844,0.393802174,0.025487256,0.00453471,0.001394433,0.000838811,1820000000.0,0.012419355,0.004782398,0.392064856,0.037480616,0.713605212,0.106182357,0.102494397,0.012944322,0.002615929,0.000918505,0.074468439,0.345133891,0.276971997,5070000000.0,0.840024284,0.729794946,0.328908856,0.0,0.931297356,0.002214611,0.028341395,0.000169393,0.000182118,0.593758746,566000000.0,0.671585467,0.782253201,0.840024284,0.328908856,0.110933234,0.646827382,0.460451092,0.57680834,0.315071683,0.108199685,0,0.793400788,0.010911946,0.623555143,0.649338537,0.839876166,0.277351302,0.026079155,0.554752005,1,0.046487398,1,1
4768,0,0.487788232,0.560782817,0.543230366,0.600289713,0.600289713,0.99868022,0.798058751,0.809965253,0.305297629,0.782274117,0.000396171,900000000.0,0.439000864,0.000324032,0.0,0.173738991,0.173738991,0.173738991,0.220856576,0.316191554,0.00202671,0.092500611,0.174888906,0.022034704,0.848062015,0.689273829,0.689273829,0.217578936,5850000000.0,0.000444962,0.263592637,0.369136768,0.012857994,0.012612182,0.63062869,0.000190591,0.005986033,0.994013967,0.358609194,0.369637181,0.008687969,0.092530168,0.173900912,0.393787437,0.016491754,0.001148387,0.005504297,19100000.0,0.007354671,0.010806452,0.018292378,0.374844531,0.000210808,0.757862381,0.046325223,0.04438077,0.042484661,0.012995577,0.030179343,0.007008581,0.293415586,0.27697486,0.0,0.69794769,0.732225149,0.326364268,0.0,0.939423478,0.0026086,0.008229419,0.000112007,0.000123398,0.593960438,0.000272501,0.6715898,0.000783825,0.69794769,0.326364268,0.110933234,0.646459085,0.468172069,0.549062756,0.314903902,0.022782788,0,0.814198698,0.000819437,0.623842382,0.600287852,0.840907679,0.274917193,0.026796409,0.565183314,1,0.420566109,1,1
4808,0,0.581046166,0.687472743,0.659028856,0.664134681,0.664134681,0.999777572,0.798246894,0.810210935,0.303331167,0.782473696,0.000322395,0.000240246,0.449839377,0.000152015,0.0,0.155113565,0.155113565,0.155113565,0.240238253,0.314882931,0.0063675,0.119452813,0.190479777,0.101643391,0.848381665,0.690411014,0.690411014,0.217673493,4700000000.0,0.000367753,0.266501154,0.367953877,0.017967495,0.014461869,0.630629375,0.002360043,0.060525441,0.939474559,0.022796976,0.3712342,0.005365848,0.119033661,0.188522736,0.393791456,0.061469265,0.028504763,0.000222016,0.000249924,0.003193177,0.016774194,0.02399718,0.457248818,0.001186837,0.812425084,0.350249869,0.33656156,0.178200944,0.018050771,0.026300482,0.035554995,0.321844676,0.276977104,0.00013901,0.534891051,0.735140301,0.327360084,0.008761267,0.858228495,0.002552582,0.055059218,0.000189599,0.000203995,0.59400713,0.000275458,0.671588231,0.013960269,0.534891051,0.327360084,0.114469173,0.656264486,0.464663694,0.526153426,0.316135028,0.016326522,0,0.899951793,0.000506397,0.623996768,0.664136371,0.846119416,0.276490541,0.026797004,0.565186125,1,0.063736161,1,1
4816,0,0.439282406,0.51575447,0.49633278,0.600729327,0.600729327,0.998953258,0.797346021,0.809286144,0.303481504,0.781533062,0.00012986,1100000000.0,0.464760994,0.000406041,0.0,0.164173444,0.164173444,0.164173444,0.174246005,0.36687416,0.287928974,0.085497924,0.134819613,0.022264007,0.848119588,0.688741188,0.688741188,0.217582407,0.000151777,0.000382725,0.263303572,0.403831824,0.003878303,0.002323806,0.629181107,0.102760375,0.27330169,0.72669831,0.005423897,0.417252501,0.005365848,0.085478854,0.133820979,0.445733853,0.341829085,0.002272428,0.002782889,0.000251261,0.001121886,0.294677419,0.031590852,0.391171615,0.004734129,0.694836898,0.263923312,0.405609065,0.048665844,0.002469055,0.001368917,0.188582025,0.347392636,0.276597955,0.003995088,0.6600215,0.703960032,0.386800523,0.022922001,0.930628183,0.002198076,0.04569026,532000000.0,35400000.0,0.593891375,2090000000.0,0.671572625,0.152136396,0.6600215,0.386800523,0.2180874,0.643917161,0.459367777,0.623484451,0.315687655,0.072352983,0,0.787422138,0.001385265,0.623456091,0.600726458,0.835236715,0.349303088,0.026573788,0.563853532,1,0.011528891,1,1
4858,0,0.535562814,0.588911906,0.595053268,0.628216031,0.628216031,0.999354091,0.797835608,0.809736106,0.303498423,0.782024011,0.000169754,9710000000.0,0.515388809,580000000.0,0.0,0.201213602,0.201213602,0.201213602,0.232769216,0.327155691,0.0089387,0.111554434,0.184604956,0.022213722,0.848159032,0.689683206,0.689683206,0.217627322,7680000000.0,0.000474957,0.264485473,0.387094371,0.058535231,0.04790034,0.630618416,0.000685762,0.020527859,0.979472141,0.005183381,0.370203072,0.005365848,0.111575228,0.183628686,0.395967166,0.047976012,0.000699989,0.009041188,5390000000.0,4920000000.0,0.014516129,0.005519733,0.399165555,0.017839449,0.850432118,0.357786839,0.401283629,0.107965811,0.050235835,0.043179655,0.012819326,0.425116834,0.277055175,0.021757551,0.513137481,0.736369608,0.326540254,0.003022947,0.944587914,0.002739463,0.010657677,0.000362668,0.000329128,0.594146569,0.00025915,0.671430636,0.587197674,0.513137481,0.326540254,0.112174026,0.566574771,0.378957708,0.630778258,0.306878696,0.004860538,0,0.827750988,0.001361284,0.620662576,0.628211671,0.841631097,0.275276156,0.026793067,0.565167488,1,0.17296047,1,1
